"period","respondent","respondent-name","fueltype","type-name","value","value-units"
"2020-03-16T22","CISO","California Independent System Operator","WND","Wind","1150","megawatthours"
"2020-03-16T21","CISO","California Independent System Operator","SUN","Solar","4418","megawatthours"
"2020-03-16T21","CISO","California Independent System Operator","WND","Wind","550","megawatthours"
"2020-03-16T20","CISO","California Independent System Operator","SUN","Solar","4656","megawatthours"
"2020-03-16T20","CISO","California Independent System Operator","WND","Wind","657","megawatthours"
"2020-03-16T19","CISO","California Independent System Operator","SUN","Solar","4828","megawatthours"
"2020-03-16T19","CISO","California Independent System Operator","WND","Wind","651","megawatthours"
"2020-03-16T18","CISO","California Independent System Operator","SUN","Solar","4854","megawatthours"
"2020-03-16T18","CISO","California Independent System Operator","WND","Wind","720","megawatthours"
"2020-03-16T17","CISO","California Independent System Operator","SUN","Solar","4524","megawatthours"
"2020-03-16T17","CISO","California Independent System Operator","WND","Wind","672","megawatthours"
"2020-03-16T16","CISO","California Independent System Operator","SUN","Solar","3766","megawatthours"
"2020-03-16T16","CISO","California Independent System Operator","WND","Wind","691","megawatthours"
"2020-03-16T15","CISO","California Independent System Operator","SUN","Solar","1933","megawatthours"
"2020-03-16T15","CISO","California Independent System Operator","WND","Wind","875","megawatthours"
"2020-03-16T14","CISO","California Independent System Operator","SUN","Solar","81","megawatthours"
"2020-03-16T14","CISO","California Independent System Operator","WND","Wind","796","megawatthours"
"2020-03-16T13","CISO","California Independent System Operator","SUN","Solar","-38","megawatthours"
"2020-03-16T13","CISO","California Independent System Operator","WND","Wind","834","megawatthours"
"2020-03-16T12","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-16T12","CISO","California Independent System Operator","WND","Wind","954","megawatthours"
"2020-03-16T11","CISO","California Independent System Operator","SUN","Solar","-40","megawatthours"
"2020-03-16T11","CISO","California Independent System Operator","WND","Wind","1049","megawatthours"
"2020-03-16T10","CISO","California Independent System Operator","SUN","Solar","-38","megawatthours"
"2020-03-16T10","CISO","California Independent System Operator","WND","Wind","1036","megawatthours"
"2020-03-16T09","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-16T09","CISO","California Independent System Operator","WND","Wind","1079","megawatthours"
"2020-03-16T08","CISO","California Independent System Operator","SUN","Solar","-38","megawatthours"
"2020-03-16T08","CISO","California Independent System Operator","WND","Wind","1104","megawatthours"
"2020-03-16T07","CISO","California Independent System Operator","SUN","Solar","-38","megawatthours"
"2020-03-16T07","CISO","California Independent System Operator","WND","Wind","1093","megawatthours"
"2020-03-16T06","CISO","California Independent System Operator","SUN","Solar","-38","megawatthours"
"2020-03-16T06","CISO","California Independent System Operator","WND","Wind","1147","megawatthours"
"2020-03-16T05","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-16T05","CISO","California Independent System Operator","WND","Wind","1085","megawatthours"
"2020-03-16T04","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-16T04","CISO","California Independent System Operator","WND","Wind","1051","megawatthours"
"2020-03-16T03","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2020-03-16T03","CISO","California Independent System Operator","WND","Wind","1023","megawatthours"
"2020-03-16T02","CISO","California Independent System Operator","SUN","Solar","10","megawatthours"
"2020-03-16T02","CISO","California Independent System Operator","WND","Wind","1248","megawatthours"
"2020-03-16T01","CISO","California Independent System Operator","SUN","Solar","1988","megawatthours"
"2020-03-16T01","CISO","California Independent System Operator","WND","Wind","1596","megawatthours"
"2020-03-16T00","CISO","California Independent System Operator","SUN","Solar","5544","megawatthours"
"2020-03-16T00","CISO","California Independent System Operator","WND","Wind","1865","megawatthours"
"2020-03-15T23","CISO","California Independent System Operator","SUN","Solar","5547","megawatthours"
"2020-03-15T23","CISO","California Independent System Operator","WND","Wind","1899","megawatthours"
"2020-03-15T22","CISO","California Independent System Operator","SUN","Solar","6717","megawatthours"
"2020-03-15T22","CISO","California Independent System Operator","WND","Wind","2150","megawatthours"
"2020-03-15T21","CISO","California Independent System Operator","SUN","Solar","6992","megawatthours"
"2020-03-15T21","CISO","California Independent System Operator","WND","Wind","2299","megawatthours"
"2020-03-15T20","CISO","California Independent System Operator","SUN","Solar","7309","megawatthours"
"2020-03-15T20","CISO","California Independent System Operator","WND","Wind","2013","megawatthours"
"2020-03-15T19","CISO","California Independent System Operator","SUN","Solar","7071","megawatthours"
"2020-03-15T19","CISO","California Independent System Operator","WND","Wind","1895","megawatthours"
"2020-03-15T18","CISO","California Independent System Operator","SUN","Solar","6272","megawatthours"
"2020-03-15T18","CISO","California Independent System Operator","WND","Wind","1365","megawatthours"
"2020-03-15T17","CISO","California Independent System Operator","SUN","Solar","5245","megawatthours"
"2020-03-15T17","CISO","California Independent System Operator","WND","Wind","1395","megawatthours"
"2020-03-15T16","CISO","California Independent System Operator","SUN","Solar","4250","megawatthours"
"2020-03-15T16","CISO","California Independent System Operator","WND","Wind","1074","megawatthours"
"2020-03-15T15","CISO","California Independent System Operator","SUN","Solar","1566","megawatthours"
"2020-03-15T15","CISO","California Independent System Operator","WND","Wind","1255","megawatthours"
"2020-03-15T14","CISO","California Independent System Operator","SUN","Solar","19","megawatthours"
"2020-03-15T14","CISO","California Independent System Operator","WND","Wind","1391","megawatthours"
"2020-03-15T13","CISO","California Independent System Operator","SUN","Solar","-7","megawatthours"
"2020-03-15T13","CISO","California Independent System Operator","WND","Wind","1211","megawatthours"
"2020-03-15T12","CISO","California Independent System Operator","SUN","Solar","-6","megawatthours"
"2020-03-15T12","CISO","California Independent System Operator","WND","Wind","1406","megawatthours"
"2020-03-15T11","CISO","California Independent System Operator","SUN","Solar","-5","megawatthours"
"2020-03-15T11","CISO","California Independent System Operator","WND","Wind","1253","megawatthours"
"2020-03-15T10","CISO","California Independent System Operator","SUN","Solar","-3","megawatthours"
"2020-03-15T10","CISO","California Independent System Operator","WND","Wind","1114","megawatthours"
"2020-03-15T09","CISO","California Independent System Operator","SUN","Solar","-3","megawatthours"
"2020-03-15T09","CISO","California Independent System Operator","WND","Wind","1380","megawatthours"
"2020-03-15T08","CISO","California Independent System Operator","SUN","Solar","-2","megawatthours"
"2020-03-15T08","CISO","California Independent System Operator","WND","Wind","1596","megawatthours"
"2020-03-15T07","CISO","California Independent System Operator","SUN","Solar","-3","megawatthours"
"2020-03-15T07","CISO","California Independent System Operator","WND","Wind","1717","megawatthours"
"2020-03-15T06","CISO","California Independent System Operator","SUN","Solar","-3","megawatthours"
"2020-03-15T06","CISO","California Independent System Operator","WND","Wind","1372","megawatthours"
"2020-03-15T05","CISO","California Independent System Operator","SUN","Solar","-2","megawatthours"
"2020-03-15T05","CISO","California Independent System Operator","WND","Wind","1282","megawatthours"
"2020-03-15T04","CISO","California Independent System Operator","SUN","Solar","-2","megawatthours"
"2020-03-15T04","CISO","California Independent System Operator","WND","Wind","1097","megawatthours"
"2020-03-15T03","CISO","California Independent System Operator","SUN","Solar","-3","megawatthours"
"2020-03-15T03","CISO","California Independent System Operator","WND","Wind","1030","megawatthours"
"2020-03-15T02","CISO","California Independent System Operator","SUN","Solar","2","megawatthours"
"2020-03-15T02","CISO","California Independent System Operator","WND","Wind","1082","megawatthours"
"2020-03-15T01","CISO","California Independent System Operator","SUN","Solar","1127","megawatthours"
"2020-03-15T01","CISO","California Independent System Operator","WND","Wind","1331","megawatthours"
"2020-03-15T00","CISO","California Independent System Operator","SUN","Solar","3198","megawatthours"
"2020-03-15T00","CISO","California Independent System Operator","WND","Wind","1604","megawatthours"
"2020-03-14T23","CISO","California Independent System Operator","SUN","Solar","5373","megawatthours"
"2020-03-14T23","CISO","California Independent System Operator","WND","Wind","1632","megawatthours"
"2020-03-14T22","CISO","California Independent System Operator","SUN","Solar","5925","megawatthours"
"2020-03-14T22","CISO","California Independent System Operator","WND","Wind","1881","megawatthours"
"2020-03-14T21","CISO","California Independent System Operator","SUN","Solar","6960","megawatthours"
"2020-03-14T21","CISO","California Independent System Operator","WND","Wind","1954","megawatthours"
"2020-03-14T20","CISO","California Independent System Operator","SUN","Solar","6552","megawatthours"
"2020-03-14T20","CISO","California Independent System Operator","WND","Wind","1935","megawatthours"
"2020-03-14T19","CISO","California Independent System Operator","SUN","Solar","6422","megawatthours"
"2020-03-14T19","CISO","California Independent System Operator","WND","Wind","1528","megawatthours"
